OBJECTID,FID_OutputLines,FID_Intersections
22680,8269,36610
22681,8269,36611
22682,8269,36612
22683,8270,39209
22684,8270,39210
22685,8270,39211
22686,8270,39212
22687,8272,50801
22688,8272,50802
22689,8272,50803
22690,8272,50804
22691,8274,37553
22692,8274,37554
22693,8274,37555
22694,8274,37556
22695,8275,40585
22696,8275,40586
22697,8275,40587
22698,8275,40588
22699,8276,42985
22700,8276,42986
22701,8276,42987
22702,8276,42988
22703,8278,51605
22704,8278,51606
22705,8278,51607
22706,8278,51608
22707,8280,40577
22708,8280,40578
22709,8280,40579
22710,8280,40580
22711,8283,40581
22712,8283,40582
22713,8283,40583
22714,8283,40584
22715,8286,50905
22716,8286,50906
22717,8286,50907
22718,8286,50908
22719,8287,39201
22720,8287,39202
22721,8287,39203
22722,8287,39204
22723,8288,39501
22724,8288,39502
22725,8288,39503
22726,8288,39504
22727,8289,41697
22728,8289,41698
22729,8289,41699
22730,8289,41700
22731,8291,38189
22732,8291,38190
22733,8291,38191
22734,8291,38192
22735,8293,45861
22736,8293,45862
22737,8293,45863
22738,8293,45864
22739,8294,43545
22740,8294,43546
22741,8294,43547
22742,8294,43548
22743,8296,48373
22744,8296,48374
22745,8296,48375
22746,8296,48376
22747,8299,37093
22748,8299,37094
22749,8299,37095
22750,8299,37096
22751,8301,47697
22752,8301,47698
22753,8301,47699
22754,8301,47700
22755,8303,45241
22756,8303,45242
22757,8303,45243
22758,8303,45244
22759,8304,37089
22760,8304,37090
22761,8304,37091
22762,8304,37092
22763,8305,37785
22764,8305,37786
22765,8305,37787
22766,8305,37788
22767,8306,47693
22768,8306,47694
22769,8306,47695
22770,8306,47696
22771,8308,48113
22772,8308,48114
22773,8308,48115
22774,8308,48116
22775,8309,51869
22776,8309,51870
22777,8309,51871
22778,8309,51872
22779,8312,52209
22780,8312,52210
22781,8312,52211
22782,8312,52212
22783,8319,50561
22784,8319,50562
22785,8319,50563
22786,8319,50564
22787,8374,44189
22788,8374,44190
22789,8374,44191
22790,8374,44192
22791,8375,44237
22792,8375,44238
22793,8375,44239
22794,8375,44240
22795,8378,50729
22796,8378,50730
22797,8378,50731
22798,8378,50732
22799,8381,50721
22800,8381,50722
22801,8381,50723
22802,8381,50724
22803,8383,38073
22804,8383,38074
22805,8383,38075
22806,8383,38076
22807,8384,37161
22808,8384,37162
22809,8384,37163
22810,8384,37164
22811,8385,41173
22812,8385,41174
22813,8385,41175
22814,8385,41176
22815,8386,39029
22816,8386,39030
22817,8386,39031
22818,8386,39032
22819,8388,48329
22820,8388,48330
22821,8388,48331
22822,8388,48332
22823,8391,50101
22824,8391,50102
22825,8391,50103
22826,8391,50104
22827,8392,51933
22828,8392,51934
22829,8392,51935
22830,8392,51936
22831,8393,35509
22832,8393,35510
22833,8393,35511
22834,8393,35512
22835,8394,36493
22836,8394,36494
22837,8394,36495
22838,8394,36496
22839,8395,36921
22840,8395,36922
22841,8395,36923
22842,8395,36924
22843,8396,38873
22844,8396,38874
22845,8396,38875
22846,8396,38876
22847,8397,39401
22848,8397,39402
22849,8397,39403
22850,8397,39404
22851,8398,40965
22852,8398,40966
22853,8398,40967
22854,8398,40968
22855,8400,43165
22856,8400,43166
22857,8400,43167
22858,8400,43168
22859,8401,45585
22860,8401,45586
22861,8401,45587
22862,8401,45588
22863,8402,45781
22864,8402,45782
22865,8402,45783
22866,8402,45784
22867,8403,48261
22868,8403,48262
22869,8403,48263
22870,8403,48264
22871,8404,49417
22872,8404,49418
22873,8404,49419
22874,8404,49420
22875,8405,52057
22876,8405,52058
22877,8405,52059
22878,8405,52060
22879,8408,38045
22880,8408,38046
22881,8408,38047
22882,8408,38048
22883,8409,37121
22884,8409,37122
22885,8409,37123
22886,8409,37124
22887,8410,41161
22888,8410,41162
22889,8410,41163
22890,8410,41164
22891,8411,38993
22892,8411,38994
22893,8411,38995
22894,8411,38996
22895,8412,46645
22896,8412,46646
22897,8412,46647
22898,8412,46648
22899,8413,48429
22900,8413,48430
22901,8413,48431
22902,8413,48432
22903,8414,50065
22904,8414,50066
22905,8414,50067
22906,8414,50068
22907,8415,50209
22908,8415,50210
22909,8415,50211
22910,8415,50212
22911,8416,35485
22912,8416,35486
22913,8416,35487
22914,8416,35488
22915,8417,36449
22916,8417,36450
22917,8417,36451
22918,8417,36452
22919,8418,36889
22920,8418,36890
22921,8418,36891
22922,8418,36892
22923,8419,38841
22924,8419,38842
22925,8419,38843
22926,8419,38844
22927,8420,39369
22928,8420,39370
22929,8420,39371
22930,8420,39372
22931,8421,40913
22932,8421,40914
22933,8421,40915
22934,8421,40916
22935,8422,41045
22936,8422,41046
22937,8422,41047
22938,8422,41048
22939,8423,43101
22940,8423,43102
22941,8423,43103
22942,8423,43104
22943,8424,45549
22944,8424,45550
22945,8424,45551
22946,8424,45552
22947,8425,46733
22948,8425,46734
22949,8425,46735
22950,8425,46736
22951,8426,49381
22952,8426,49382
22953,8426,49383
22954,8426,49384
22955,8427,50201
22956,8427,50202
22957,8427,50203
22958,8427,50204
22959,8428,52037
22960,8428,52038
22961,8428,52039
22962,8428,52040
22963,8429,36349
22964,8429,36350
22965,8429,36351
22966,8429,36352
22967,8433,44341
22968,8433,44342
22969,8433,44343
22970,8433,44344
22971,8435,36605
22972,8435,36606
22973,8435,36607
22974,8435,36608
22975,8436,50797
22976,8436,50798
22977,8436,50799
22978,8436,50800
22979,8440,39129
22980,8440,39130
22981,8440,39131
22982,8440,39132
22983,8441,50901
22984,8441,50902
22985,8441,50903
22986,8441,50904
22987,8442,39197
22988,8442,39198
22989,8442,39199
22990,8442,39200
22991,8443,39497
22992,8443,39498
22993,8443,39499
22994,8443,39500
22995,8444,46917
22996,8444,46918
22997,8444,46919
22998,8444,46920
22999,8445,50785
23000,8445,50786
23001,8445,50787
23002,8445,50788
23003,8448,49049
23004,8448,49050
23005,8448,49051
23006,8448,49052
23007,8449,56873
23008,8449,56874
23009,8449,56875
23010,8449,56876
23011,8455,41777
23012,8455,41778
23013,8455,41779
23014,8455,41780
23015,8460,40033
23016,8460,40034
23017,8460,40035
23018,8460,40036
23019,8462,44445
23020,8462,44446
23021,8462,44447
23022,8462,44448
23023,8464,51021
23024,8464,51022
23025,8464,51023
23026,8464,51024
23027,8465,41789
23028,8465,41790
23029,8465,41791
23030,8465,41792
23031,8467,36721
23032,8467,36722
23033,8467,36723
23034,8467,36724
23035,8468,36777
23036,8468,36778
23037,8468,36779
23038,8468,36780
23039,8469,39781
23040,8469,39782
23041,8469,39783
23042,8469,39784
23043,8471,39109
23044,8471,39110
23045,8471,39111
23046,8471,39112
23047,8472,44577
23048,8472,44578
23049,8472,44579
23050,8472,44580
23051,8473,47861
23052,8473,47862
23053,8473,47863
23054,8473,47864
23055,8474,48197
23056,8474,48198
23057,8474,48199
23058,8474,48200
23059,8478,34449
23060,8478,34450
23061,8478,34451
23062,8478,34452
23063,8479,34769
23064,8479,34770
23065,8479,34771
23066,8479,34772
23067,8480,34781
23068,8480,34782
23069,8480,34783
23070,8480,34784
23071,8481,34805
23072,8481,34806
23073,8481,34807
23074,8481,34808
23075,8482,36581
23076,8482,36582
23077,8482,36583
23078,8482,36584
23079,8483,37417
23080,8483,37418
23081,8483,37419
23082,8483,37420
23083,8484,39169
23084,8484,39170
23085,8484,39171
23086,8484,39172
23087,8485,39473
23088,8485,39474
23089,8485,39475
23090,8485,39476
23091,8487,42673
23092,8487,42674
23093,8487,42675
23094,8487,42676
23095,8488,42893
23096,8488,42894
23097,8488,42895
23098,8488,42896
23099,8489,44529
23100,8489,44530
23101,8489,44531
23102,8489,44532
23103,8490,44601
23104,8490,44602
23105,8490,44603
23106,8490,44604
23107,8491,51573
23108,8491,51574
23109,8491,51575
23110,8491,51576
23111,8492,51585
23112,8492,51586
23113,8492,51587
23114,8492,51588
23115,8493,40085
23116,8493,40086
23117,8493,40087
23118,8493,40088
23119,8500,39829
23120,8500,39830
23121,8500,39831
23122,8500,39832
23123,8502,44617
23124,8502,44618
23125,8502,44619
23126,8502,44620
23127,8505,34345
23128,8505,34346
23129,8505,34347
23130,8505,34348
23131,8508,51113
23132,8508,51114
23133,8508,51115
23134,8508,51116
23135,8510,49581
23136,8510,49582
23137,8510,49583
23138,8510,49584
23139,8511,34541
23140,8511,34542
23141,8511,34543
23142,8511,34544
23143,8513,44453
23144,8513,44454
23145,8513,44455
23146,8513,44456
23147,8515,46609
23148,8515,46610
23149,8515,46611
23150,8515,46612
23151,8519,39585
23152,8519,39586
23153,8519,39587
23154,8519,39588
23155,8520,33901
23156,8520,33902
23157,8520,33903
23158,8520,33904
23159,8521,44473
23160,8521,44474
23161,8521,44475
23162,8521,44476
23163,8523,40505
23164,8523,40506
23165,8523,40507
23166,8523,40508
23167,8525,42905
23168,8525,42906
23169,8525,42907
23170,8525,42908
23171,8530,47781
23172,8530,47782
23173,8530,47783
23174,8530,47784
23175,8535,37389
23176,8535,37390
23177,8535,37391
23178,8535,37392
23179,8536,42833
23180,8536,42834
23181,8536,42835
23182,8536,42836
23183,8539,51509
23184,8539,51510
23185,8539,51511
23186,8539,51512
23187,8540,51909
23188,8540,51910
23189,8540,51911
23190,8540,51912
23191,8541,34729
23192,8541,34730
23193,8541,34731
23194,8541,34732
23195,8542,44969
23196,8542,44970
23197,8542,44971
23198,8542,44972
23199,8543,40445
23200,8543,40446
23201,8543,40447
23202,8543,40448
23203,8544,45185
23204,8544,45186
23205,8544,45187
23206,8544,45188
23207,8545,47853
23208,8545,47854
23209,8545,47855
23210,8545,47856
23211,8547,37393
23212,8547,37394
23213,8547,37395
23214,8547,37396
23215,8548,37589
23216,8548,37590
23217,8548,37591
23218,8548,37592
23219,8549,42829
23220,8549,42830
23221,8549,42831
23222,8549,42832
23223,8550,51505
23224,8550,51506
23225,8550,51507
23226,8550,51508
23227,8551,34725
23228,8551,34726
23229,8551,34727
23230,8551,34728
23231,8552,44973
23232,8552,44974
23233,8552,44975
23234,8552,44976
23235,8553,40441
23236,8553,40442
23237,8553,40443
23238,8553,40444
23239,8554,45181
23240,8554,45182
23241,8554,45183
23242,8554,45184
23243,8555,47845
23244,8555,47846
23245,8555,47847
23246,8555,47848
23247,8557,51905
23248,8557,51906
23249,8557,51907
23250,8557,51908
23251,8558,44965
23252,8558,44966
23253,8558,44967
23254,8558,44968
23255,8559,47849
23256,8559,47850
23257,8559,47851
23258,8559,47852
23259,8561,37385
23260,8561,37386
23261,8561,37387
23262,8561,37388
23263,8562,37581
23264,8562,37582
23265,8562,37583
23266,8562,37584
23267,8563,42825
23268,8563,42826
23269,8563,42827
23270,8563,42828
23271,8564,51497
23272,8564,51498
23273,8564,51499
23274,8564,51500
23275,8565,34717
23276,8565,34718
23277,8565,34719
23278,8565,34720
23279,8567,40433
23280,8567,40434
23281,8567,40435
23282,8567,40436
23283,8568,40617
23284,8568,40618
23285,8568,40619
23286,8568,40620
23287,8569,45173
23288,8569,45174
23289,8569,45175
23290,8569,45176
23291,8573,47873
23292,8573,47874
23293,8573,47875
23294,8573,47876
23295,8575,42889
23296,8575,42890
23297,8575,42891
23298,8575,42892
23299,8577,37441
23300,8577,37442
23301,8577,37443
23302,8577,37444
23303,8587,37077
23304,8587,37078
23305,8587,37079
23306,8587,37080
23307,8588,37773
23308,8588,37774
23309,8588,37775
23310,8588,37776
23311,8589,47681
23312,8589,47682
23313,8589,47683
23314,8589,47684
23315,8591,42973
23316,8591,42974
23317,8591,42975
23318,8591,42976
23319,8592,43197
23320,8592,43198
23321,8592,43199
23322,8592,43200
23323,8594,51857
23324,8594,51858
23325,8594,51859
23326,8594,51860
23327,8595,34885
23328,8595,34886
23329,8595,34887
23330,8595,34888
23331,8599,40825
23332,8599,40826
23333,8599,40827
23334,8599,40828
23335,8602,51477
23336,8602,51478
23337,8602,51479
23338,8602,51480
23339,8603,40421
23340,8603,40422
23341,8603,40423
23342,8603,40424
23343,8604,40605
23344,8604,40606
23345,8604,40607
23346,8604,40608
23347,8605,40637
23348,8605,40638
23349,8605,40639
23350,8605,40640
23351,8606,43093
23352,8606,43094
23353,8606,43095
23354,8606,43096
23355,8609,45325
23356,8609,45326
23357,8609,45327
23358,8609,45328
23359,8610,45405
23360,8610,45406
23361,8610,45407
23362,8610,45408
23363,8611,47917
23364,8611,47918
23365,8611,47919
23366,8611,47920
23367,8612,37701
23368,8612,37702
23369,8612,37703
23370,8612,37704
23371,8613,37733
23372,8613,37734
23373,8613,37735
23374,8613,37736
23375,8615,45377
23376,8615,45378
23377,8615,45379
23378,8615,45380
23379,8616,35053
23380,8616,35054
23381,8616,35055
23382,8616,35056
23383,8618,43897
23384,8618,43898
23385,8618,43899
23386,8618,43900
23387,8619,35125
23388,8619,35126
23389,8619,35127
23390,8619,35128
23391,8620,35189
23392,8620,35190
23393,8620,35191
23394,8620,35192
23395,8625,45413
23396,8625,45414
23397,8625,45415
23398,8625,45416
23399,8626,51709
23400,8626,51710
23401,8626,51711
23402,8626,51712
23403,8627,35213
23404,8627,35214
23405,8627,35215
23406,8627,35216
23407,8629,46449
23408,8629,46450
23409,8629,46451
23410,8629,46452
23411,8631,37073
23412,8631,37074
23413,8631,37075
23414,8631,37076
23415,8632,37769
23416,8632,37770
23417,8632,37771
23418,8632,37772
23419,8635,48101
23420,8635,48102
23421,8635,48103
23422,8635,48104
23423,8636,51853
23424,8636,51854
23425,8636,51855
23426,8636,51856
23427,8637,35301
23428,8637,35302
23429,8637,35303
23430,8637,35304
23431,8638,40601
23432,8638,40602
23433,8638,40603
23434,8638,40604
23435,8639,40665
23436,8639,40666
23437,8639,40667
23438,8639,40668
23439,8641,43153
23440,8641,43154
23441,8641,43155
23442,8641,43156
23443,8645,45493
23444,8645,45494
23445,8645,45495
23446,8645,45496
23447,8648,45477
23448,8648,45478
23449,8648,45479
23450,8648,45480
23451,8649,46445
23452,8649,46446
23453,8649,46447
23454,8649,46448
23455,8652,39581
23456,8652,39582
23457,8652,39583
23458,8652,39584
23459,8653,33897
23460,8653,33898
23461,8653,33899
23462,8653,33900
23463,8654,34537
23464,8654,34538
23465,8654,34539
23466,8654,34540
23467,8656,43605
23468,8656,43606
23469,8656,43607
23470,8656,43608
23471,8658,51317
23472,8658,51318
23473,8658,51319
23474,8658,51320
23475,8660,46617
23476,8660,46618
23477,8660,46619
23478,8660,46620
23479,8662,40069
23480,8662,40070
23481,8662,40071
23482,8662,40072
23483,8664,37841
23484,8664,37842
23485,8664,37843
23486,8664,37844
23487,8667,37473
23488,8667,37474
23489,8667,37475
23490,8667,37476
23491,8669,49981
23492,8669,49982
23493,8669,49983
23494,8669,49984
23495,8671,48221
23496,8671,48222
23497,8671,48223
23498,8671,48224
23499,8672,43849
23500,8672,43850
23501,8672,43851
23502,8672,43852
23503,8688,50293
23504,8688,50294
23505,8688,50295
23506,8688,50296
23507,8690,40877
23508,8690,40878
23509,8690,40879
23510,8690,40880
23511,8691,46453
23512,8691,46454
23513,8691,46455
23514,8691,46456
23515,8692,34825
23516,8692,34826
23517,8692,34827
23518,8692,34828
23519,8693,37465
23520,8693,37466
23521,8693,37467
23522,8693,37468
23523,8694,49965
23524,8694,49966
23525,8694,49967
23526,8694,49968
23527,8699,43841
23528,8699,43842
23529,8699,43843
23530,8699,43844
23531,8724,34901
23532,8724,34902
23533,8724,34903
23534,8724,34904
23535,8732,49809
23536,8732,49810
23537,8732,49811
23538,8732,49812
23539,8733,51929
23540,8733,51930
23541,8733,51931
23542,8733,51932
23543,8734,43421
23544,8734,43422
23545,8734,43423
23546,8734,43424
23547,8735,48253
23548,8735,48254
23549,8735,48255
23550,8735,48256
23551,8736,43461
23552,8736,43462
23553,8736,43463
23554,8736,43464
23555,8738,51977
23556,8738,51978
23557,8738,51979
23558,8738,51980
23559,8740,35433
23560,8740,35434
23561,8740,35435
23562,8740,35436
23563,8741,45013
23564,8741,45014
23565,8741,45015
23566,8741,45016
23567,8748,48521
23568,8748,48522
23569,8748,48523
23570,8748,48524
23571,8749,50401
23572,8749,50402
23573,8749,50403
23574,8749,50404
23575,8754,37069
23576,8754,37070
23577,8754,37071
23578,8754,37072
23579,8755,37765
23580,8755,37766
23581,8755,37767
23582,8755,37768
23583,8756,45233
23584,8756,45234
23585,8756,45235
23586,8756,45236
23587,8757,42257
23588,8757,42258
23589,8757,42259
23590,8757,42260
23591,8759,47677
23592,8759,47678
23593,8759,47679
23594,8759,47680
23595,8764,45053
23596,8764,45054
23597,8764,45055
23598,8764,45056
23599,8765,48097
23600,8765,48098
23601,8765,48099
23602,8765,48100
23603,8766,48485
23604,8766,48486
23605,8766,48487
23606,8766,48488
23607,8767,51849
23608,8767,51850
23609,8767,51851
23610,8767,51852
23611,8769,37057
23612,8769,37058
23613,8769,37059
23614,8769,37060
23615,8770,37757
23616,8770,37758
23617,8770,37759
23618,8770,37760
23619,8771,45221
23620,8771,45222
23621,8771,45223
23622,8771,45224
23623,8772,42245
23624,8772,42246
23625,8772,42247
23626,8772,42248
23627,8774,47665
