OBJECTID,Road_OBJECTID,LINEARID,Long,Lat
62834,36878,1102968786312,-87.917145,43.091542
62835,12889,1102209735953,-87.917154,43.091107
62836,32554,1102213917368,-87.917154,43.091107
62837,32556,1102213917368,-87.917154,43.091107
62838,36871,1102968786312,-87.917154,43.091107
62839,36888,1102968786312,-87.917154,43.091107
62840,12944,110459346487,-88.015413,42.888019
62841,28275,110459338010,-88.015413,42.888019
62842,28276,110459338010,-88.015413,42.888019
62843,29062,110459339650,-88.015413,42.888019
62844,29063,110459339650,-88.015413,42.888019
62845,13081,110459345692,-87.913984,43.074793
62846,13090,110459345692,-87.913984,43.074793
62847,31992,110459335916,-87.913984,43.074793
62848,36039,1104492608572,-87.913984,43.074793
62849,36050,1104492608572,-87.913984,43.074793
62850,13542,1102968797861,-88.035168,43.067635
62851,13543,1102968797861,-88.035168,43.067635
62852,33579,110459338467,-88.035168,43.067635
62853,35642,1103723457452,-88.035168,43.067635
62854,37326,110459342975,-88.035168,43.067635
62855,14427,1103433674230,-87.930563,42.965384
62856,14428,1103433674230,-87.930563,42.965384
62857,20362,1103690289753,-87.930563,42.965384
62858,20363,1103690289753,-87.930563,42.965384
62859,28000,110459336270,-87.930563,42.965384
62860,14664,1103569900531,-87.960585,42.894437
62861,14665,1103569900464,-87.960585,42.894437
62862,19222,1103690289624,-87.960585,42.894437
62863,27368,110459336812,-87.960585,42.894437
62864,27382,110459336812,-87.960585,42.894437
62865,14685,110459346338,-87.916957,43.100061
62866,31723,1102213917371,-87.916957,43.100061
62867,31724,1102213917371,-87.916957,43.100061
62868,36877,1102968786312,-87.916957,43.100061
62869,36879,1102968786312,-87.916957,43.100061
62870,14762,1105319714276,-87.929951,42.93027
62871,14764,1105319714276,-87.929951,42.93027
62872,14772,1105319714276,-87.929951,42.93027
62873,24740,1102213932244,-87.929951,42.93027
62874,28392,1102213932245,-87.929951,42.93027
62875,14944,110459345929,-87.923955,43.073097
62876,14956,110459345929,-87.923955,43.073097
62877,30059,110459348477,-87.923955,43.073097
62878,37088,110459336190,-87.923955,43.073097
62879,37089,110459336190,-87.923955,43.073097
62880,15019,1102213935226,-87.944941,43.0402655
62881,15817,1102213935225,-87.944941,43.0402655
62882,37565,1102968800483,-87.944941,43.0402655
62883,37566,1102968800483,-87.944941,43.0402655
62884,37570,1102968800483,-87.944941,43.0402655
62885,15574,1102968781807,-87.916824,43.026339
62886,15577,1102968781807,-87.916824,43.026339
62887,27810,1104470398269,-87.916824,43.026339
62888,27811,1104470398269,-87.916824,43.026339
62889,27928,110459346942,-87.916824,43.026339
62890,15578,1102968781807,-87.922532,43.025315
62891,20163,110459339842,-87.922532,43.025315
62892,20173,110459339842,-87.922532,43.025315
62893,26120,1102328250702,-87.922532,43.025315
62894,26121,1102328250702,-87.922532,43.025315
62895,16088,110459347136,-87.914252,43.181481
62896,32688,1102213917370,-87.914252,43.181481
62897,32693,1102213917370,-87.914252,43.181481
62898,33708,1102213924977,-87.914252,43.181481
62899,33713,1102213924977,-87.914252,43.181481
62900,16089,110459346447,-87.923455,43.189836
62901,32684,1102213917370,-87.923455,43.189836
62902,32686,1102213917370,-87.923455,43.189836
62903,33704,1102213924977,-87.923455,43.189836
62904,33706,1102213924977,-87.923455,43.189836
62905,16306,1104492729521,-87.913486,43.13813
62906,31742,1102213917371,-87.913486,43.13813
62907,31745,1102213917371,-87.913486,43.13813
62908,36899,1102968786312,-87.913486,43.13813
62909,36902,1102968786312,-87.913486,43.13813
62910,16310,1102213794663,-87.946655,43.104498
62911,16316,1102213794663,-87.946655,43.104498
62912,32473,110459336623,-87.946655,43.104498
62913,37045,1102968798784,-87.946655,43.104498
62914,37062,1102968798784,-87.946655,43.104498
62915,16526,110459343020,-87.938756,43.076879
62916,16527,110459343020,-87.938756,43.076879
62917,18882,1102213929755,-87.938756,43.076879
62918,18884,1102213929755,-87.938756,43.076879
62919,30656,110459336474,-87.938756,43.076879
62920,16909,1102968800558,-87.93648,43.012359
62921,16912,1102968800558,-87.93648,43.012359
62922,27084,110459340431,-87.93648,43.012359
62923,27086,110459340431,-87.93648,43.012359
62924,28803,1104006464385,-87.93648,43.012359
62925,17156,110459338531,-88.033627,43.076902
62926,17158,110459338531,-88.033627,43.076902
62927,31555,1102213935883,-88.033627,43.076902
62928,31558,1102213935884,-88.033627,43.076902
62929,35177,1102213935885,-88.033627,43.076902
62930,17309,110459341236,-87.964783,43.115619
62931,17310,110459341236,-87.964783,43.115619
62932,33530,110459343016,-87.964783,43.115619
62933,33531,110459343016,-87.964783,43.115619
62934,35490,110459337004,-87.964783,43.115619
62935,17430,110459347910,-88.001742,43.108574
62936,19944,110459343868,-88.001742,43.108574
62937,19956,110459343868,-88.001742,43.108574
62938,20054,110459347159,-88.001742,43.108574
62939,37352,110459337761,-88.001742,43.108574
62940,17488,110459342425,-87.941383,43.008509
62941,18723,110459342163,-87.941383,43.008509
62942,18730,110459342163,-87.941383,43.008509
62943,23744,110459343931,-87.941383,43.008509
62944,23749,110459343931,-87.941383,43.008509
62945,17733,110459340696,-87.943915,42.952972
62946,20326,110459340688,-87.943915,42.952972
62947,26335,110459336510,-87.943915,42.952972
62948,28869,110459336539,-87.943915,42.952972
62949,28870,110459336539,-87.943915,42.952972
62950,17820,110459343088,-87.920898,43.186609
62951,32685,1102213917370,-87.920898,43.186609
62952,32692,1102213917370,-87.920898,43.186609
62953,33705,1102213924977,-87.920898,43.186609
62954,33712,1102213924977,-87.920898,43.186609
62955,17886,110459348100,-87.964035,43.186416
62956,19152,110459347461,-87.964035,43.186416
62957,19155,110459347461,-87.964035,43.186416
62958,31669,1103739224779,-87.964035,43.186416
62959,31670,1103739224779,-87.964035,43.186416
62960,17923,1102213924675,-87.911499,43.164204
62961,32675,1102213917370,-87.911499,43.164204
62962,32677,1102213917370,-87.911499,43.164204
62963,33695,1102213924977,-87.911499,43.164204
62964,33697,1102213924977,-87.911499,43.164204
62965,18026,1102209739290,-87.913164,43.13957
62966,31741,1102213917371,-87.913164,43.13957
62967,31742,1102213917371,-87.913164,43.13957
62968,36898,1102968786312,-87.913164,43.13957
62969,36899,1102968786312,-87.913164,43.13957
62970,18029,1104492729335,-87.913184,43.13502
62971,31738,1102213917371,-87.913184,43.13502
62972,31740,1102213917371,-87.913184,43.13502
62973,36895,1102968786312,-87.913184,43.13502
62974,36897,1102968786312,-87.913184,43.13502
62975,18041,110459341806,-87.91187,43.161174
62976,32674,1102213917370,-87.91187,43.161174
62977,32681,1102213917370,-87.91187,43.161174
62978,33694,1102213924977,-87.91187,43.161174
62979,33701,1102213924977,-87.91187,43.161174
62980,18167,110459338978,-87.91689,43.077586
62981,18168,110459338978,-87.91689,43.077586
62982,32991,110459335948,-87.91689,43.077586
62983,32999,110459335948,-87.91689,43.077586
62984,33966,110459340178,-87.91689,43.077586
62985,18238,110459341960,-88.05723,42.980838
62986,18242,110459341960,-88.05723,42.980838
62987,24547,1105319657722,-88.05723,42.980838
62988,26680,110459339422,-88.05723,42.980838
62989,27741,1105319657724,-88.05723,42.980838
62990,18341,1102390030131,-87.93304,43.024228
62991,18350,1102390030131,-87.93304,43.024228
62992,27875,110459348467,-87.93304,43.024228
62993,27913,110459343932,-87.93304,43.024228
62994,33374,1102213795415,-87.93304,43.024228
62995,18615,1102968797624,-88.016015,43.1069
62996,18618,1102968797624,-88.016015,43.1069
62997,34257,110459338074,-88.016015,43.1069
62998,34261,110459338074,-88.016015,43.1069
62999,35250,110459338098,-88.016015,43.1069
63000,19141,110459342106,-87.922624,43.188224
63001,32684,1102213917370,-87.922624,43.188224
63002,32694,1102213917370,-87.922624,43.188224
63003,33704,1102213924977,-87.922624,43.188224
63004,33714,1102213924977,-87.922624,43.188224
63005,19168,110459342872,-87.912526,43.158165
63006,32673,1102213917370,-87.912526,43.158165
63007,32678,1102213917370,-87.912526,43.158165
63008,33693,1102213924977,-87.912526,43.158165
63009,33698,1102213924977,-87.912526,43.158165
63010,19301,1102968799601,-87.913091,43.133645
63011,31738,1102213917371,-87.913091,43.133645
63012,31739,1102213917371,-87.913091,43.133645
63013,36895,1102968786312,-87.913091,43.133645
63014,36896,1102968786312,-87.913091,43.133645
63015,19310,110459344068,-87.916698,43.115095
63016,31717,1102213917371,-87.916698,43.115095
63017,31720,1102213917371,-87.916698,43.115095
63018,36869,1102968786312,-87.916698,43.115095
63019,36873,1102968786312,-87.916698,43.115095
63020,19311,110459347139,-87.917041,43.096653
63021,31714,1102213917371,-87.917041,43.096653
63022,31722,1102213917371,-87.917041,43.096653
63023,36874,1102968786312,-87.917041,43.096653
63024,36876,1102968786312,-87.917041,43.096653
63025,19548,110459343902,-87.971878,42.985303
63026,19550,110459343902,-87.971878,42.985303
63027,25182,110459342883,-87.971878,42.985303
63028,25893,1103690289996,-87.971878,42.985303
63029,28451,1103529002733,-87.971878,42.985303
63030,19845,110459346458,-87.914499,43.041473
63031,19846,110459346458,-87.914499,43.041473
63032,31482,110459348496,-87.914499,43.041473
63033,34505,110459335915,-87.914499,43.041473
63034,35230,110459348158,-87.914499,43.041473
63035,20231,110459341144,-87.97587,43.050182
63036,31483,110459346395,-87.97587,43.050182
63037,31487,110459346395,-87.97587,43.050182
63038,33509,110459337226,-87.97587,43.050182
63039,33515,110459337226,-87.97587,43.050182
63040,20426,1102213936022,-87.88842,43.103859
63041,20429,1102213936022,-87.88842,43.103859
63042,21440,1102968797617,-87.88842,43.103859
63043,21441,1102968797617,-87.88842,43.103859
63044,35938,1102382665485,-87.88842,43.103859
63045,20427,1102213936022,-87.88614,43.103845
63046,20428,1102213936022,-87.88614,43.103845
63047,21438,1102968797617,-87.88614,43.103845
63048,21439,1102968797617,-87.88614,43.103845
63049,31704,110459341209,-87.88614,43.103845
63050,20477,110459343952,-87.89073,42.971866
63051,20478,110459343952,-87.89073,42.971866
63052,21908,1102654047440,-87.89073,42.971866
63053,21909,1102654047440,-87.89073,42.971866
63054,28480,110459341537,-87.89073,42.971866
63055,20477,110459343952,-87.891819,42.971867
63056,21908,1102654047440,-87.891819,42.971867
63057,22294,1102654045406,-87.891819,42.971867
63058,26793,110459341993,-87.891819,42.971867
63059,26794,110459341993,-87.891819,42.971867
63060,20561,110459340360,-87.899478,43.04041
63061,20569,110459340360,-87.899478,43.04041
63062,21215,110459347568,-87.899478,43.04041
63063,31573,1104470462717,-87.899478,43.04041
63064,37792,1104470494619,-87.899478,43.04041
63065,20679,110459346631,-87.871737,43.069621
63066,21657,110459346632,-87.871737,43.069621
63067,22449,110459342103,-87.871737,43.069621
63068,30728,110459347285,-87.871737,43.069621
63069,35746,110459347283,-87.871737,43.069621
63070,20679,110459346631,-87.867816,43.068647
63071,22449,110459342103,-87.867816,43.068647
63072,22450,110459342103,-87.867816,43.068647
63073,35694,1102328489389,-87.867816,43.068647
63074,35697,1102328489389,-87.867816,43.068647
63075,20761,1102213936021,-87.895989,43.103907
63076,20764,1102213936021,-87.895989,43.103907
63077,21432,1102968797617,-87.895989,43.103907
63078,21435,1102968797617,-87.895989,43.103907
63079,35894,110459346896,-87.895989,43.103907
63080,20886,110459336105,-87.90349,42.850184
63081,21197,1103518461396,-87.90349,42.850184
63082,25158,1102213935328,-87.90349,42.850184
63083,25227,1102213935325,-87.90349,42.850184
63084,25819,1102968792394,-87.90349,42.850184
63085,20980,110459346960,-87.878082,43.066074
63086,20981,110459346960,-87.878082,43.066074
63087,32027,110459342964,-87.878082,43.066074
63088,34915,110459341325,-87.878082,43.066074
63089,34917,110459341325,-87.878082,43.066074
63090,21024,110459340892,-87.904571,43.005111
63091,21075,110459341062,-87.904571,43.005111
63092,21701,110459339089,-87.904571,43.005111
63093,21705,110459339089,-87.904571,43.005111
63094,22788,110459341060,-87.904571,43.005111
63095,21152,1103557983753,-87.89164,42.856102
63096,26737,1103557983478,-87.89164,42.856102
63097,26738,1103557983478,-87.89164,42.856102
63098,28426,1103710425564,-87.89164,42.856102
63099,28427,1103710425564,-87.89164,42.856102
63100,21355,110459343983,-87.887861,42.999148
63101,21356,110459343983,-87.887861,42.999148
63102,25518,110459348663,-87.887861,42.999148
63103,25525,110459340539,-87.887861,42.999148
63104,25528,110459340539,-87.887861,42.999148
63105,21418,1102968797617,-87.908183,43.104022
63106,21427,1102968797617,-87.908183,43.104022
63107,22010,1102213936020,-87.908183,43.104022
63108,22011,1102213936020,-87.908183,43.104022
63109,30884,110459339726,-87.908183,43.104022
63110,21745,110459348213,-87.874723,42.986585
63111,23130,1102213931413,-87.874723,42.986585
63112,23135,1102213931413,-87.874723,42.986585
63113,27292,1102213784343,-87.874723,42.986585
63114,27293,1102213784343,-87.874723,42.986585
63115,22137,1102800613862,-87.898436,43.170969
63116,22821,110459342756,-87.898436,43.170969
63117,22822,110459342756,-87.898436,43.170969
63118,34714,110459347231,-87.898436,43.170969
63119,34720,110459347231,-87.898436,43.170969
63120,22293,1102654045406,-87.894012,42.971868
63121,22294,1102654045406,-87.894012,42.971868
63122,22800,1102654045235,-87.894012,42.971868
63123,27283,1102213796394,-87.894012,42.971868
63124,27284,1102213796394,-87.894012,42.971868
63125,23561,1102209746536,-87.968995,43.018797
63126,28521,110459337050,-87.968995,43.018797
63127,28522,110459337050,-87.968995,43.018797
63128,28526,110459348148,-87.968995,43.018797
63129,28527,110459348148,-87.968995,43.018797
63130,25585,110459347385,-87.869968,42.955137
63131,26445,110459347386,-87.869968,42.955137
63132,27354,110459342670,-87.869968,42.955137
63133,29049,1102213932250,-87.869968,42.955137
63134,29055,1102213932250,-87.869968,42.955137
63135,29811,110459338965,-87.918356,43.184753
63136,32691,1102213917370,-87.918356,43.184753
63137,32692,1102213917370,-87.918356,43.184753
63138,33711,1102213924977,-87.918356,43.184753
63139,33712,1102213924977,-87.918356,43.184753
63140,29938,110459348500,-87.912219,43.159612
63141,32678,1102213917370,-87.912219,43.159612
63142,32681,1102213917370,-87.912219,43.159612
63143,33698,1102213924977,-87.912219,43.159612
63144,33701,1102213924977,-87.912219,43.159612
63145,31726,1102213917371,-87.913942,43.124865
63146,31727,1102213917371,-87.913942,43.124865
63147,36881,1102968786312,-87.913942,43.124865
63148,36882,1102968786312,-87.913942,43.124865
63149,36987,1102212339691,-87.913942,43.124865
63150,32676,1102213917370,-87.9121,43.167144
63151,32680,1102213917370,-87.9121,43.167144
63152,33696,1102213924977,-87.9121,43.167144
63153,33700,1102213924977,-87.9121,43.167144
63154,35950,1102213933011,-87.9121,43.167144
63155,76,1104492123841,-87.958375,42.972554
63156,106,1104492123841,-87.958375,42.972554
63157,9582,1104492407255,-87.958375,42.972554
63158,9612,1104492407255,-87.958375,42.972554
63159,23406,110459336819,-87.958375,42.972554
63160,23415,110459336819,-87.958375,42.972554
63161,84,1104492123841,-88.02792,42.902151
63162,94,1104492123841,-88.02792,42.902151
63163,9590,1104492407255,-88.02792,42.902151
63164,9600,1104492407255,-88.02792,42.902151
63165,16269,1102213792356,-88.02792,42.902151
63166,16271,1102213792356,-88.02792,42.902151
63167,86,1104492123841,-88.013881,42.916117
63168,90,1104492123841,-88.013881,42.916117
63169,9592,1104492407255,-88.013881,42.916117
63170,9596,1104492407255,-88.013881,42.916117
63171,19194,1102213778731,-88.013881,42.916117
63172,19195,1102213778731,-88.013881,42.916117
63173,87,1104492123841,-87.994033,42.930947
63174,89,1104492123841,-87.994033,42.930947
63175,9593,1104492407255,-87.994033,42.930947
63176,9595,1104492407255,-87.994033,42.930947
63177,16344,1102649309510,-87.994033,42.930947
63178,16345,1102649309510,-87.994033,42.930947
63179,88,1104492123841,-87.990242,42.937612
63180,96,1104492123841,-87.990242,42.937612
63181,238,110459347624,-87.990242,42.937612
63182,239,110459347624,-87.990242,42.937612
63183,9594,1104492407255,-87.990242,42.937612
63184,9602,1104492407255,-87.990242,42.937612
63185,88,1104492123841,-87.985953,42.944889
63186,97,1104492123841,-87.985953,42.944889
63187,9594,1104492407255,-87.985953,42.944889
63188,9603,1104492407255,-87.985953,42.944889
63189,9767,1102968799288,-87.985953,42.944889
63190,9787,1102968799288,-87.985953,42.944889
63191,89,1104492123841,-87.991801,42.93495
63192,96,1104492123841,-87.991801,42.93495
63193,6138,110459346786,-87.991801,42.93495
63194,6139,110459346786,-87.991801,42.93495
63195,9595,1104492407255,-87.991801,42.93495
63196,9602,1104492407255,-87.991801,42.93495
63197,90,1104492123841,-88.009109,42.918811
63198,95,1104492123841,-88.009109,42.918811
63199,9596,1104492407255,-88.009109,42.918811
63200,9601,1104492407255,-88.009109,42.918811
63201,25672,1102968786322,-88.009109,42.918811
63202,25688,1102968786322,-88.009109,42.918811
63203,91,1104492123841,-87.997629,42.926014
63204,92,1104492123841,-87.997629,42.926014
63205,7279,110459347819,-87.997629,42.926014
63206,7280,110459347819,-87.997629,42.926014
63207,9597,1104492407255,-87.997629,42.926014
63208,9598,1104492407255,-87.997629,42.926014
63209,92,1104492123841,-87.999447,42.924676
63210,93,1104492123841,-87.999447,42.924676
63211,3243,110459343023,-87.999447,42.924676
63212,3244,110459343023,-87.999447,42.924676
63213,9598,1104492407255,-87.999447,42.924676
63214,9599,1104492407255,-87.999447,42.924676
63215,97,1104492123841,-87.984252,42.946667
63216,103,1104492123841,-87.984252,42.946667
63217,1140,110459348066,-87.984252,42.946667
63218,1141,110459348066,-87.984252,42.946667
63219,9603,1104492407255,-87.984252,42.946667
63220,9609,1104492407255,-87.984252,42.946667
63221,99,1104492123841,-87.969155,42.961178
63222,110,1104492123841,-87.969155,42.961178
63223,607,1105078424553,-87.969155,42.961178
63224,608,1105078424553,-87.969155,42.961178
63225,9605,1104492407255,-87.969155,42.961178
63226,9616,1104492407255,-87.969155,42.961178
63227,100,1104492123841,-87.963605,42.966671
63228,104,1104492123841,-87.963605,42.966671
63229,9606,1104492407255,-87.963605,42.966671
63230,9610,1104492407255,-87.963605,42.966671
63231,11721,1102390066095,-87.963605,42.966671
63232,11722,1102390066095,-87.963605,42.966671
63233,100,1104492123841,-87.961709,42.968733
63234,106,1104492123841,-87.961709,42.968733
63235,9606,1104492407255,-87.961709,42.968733
63236,9612,1104492407255,-87.961709,42.968733
63237,13513,110459347788,-87.961709,42.968733
63238,13514,110459347788,-87.961709,42.968733
63239,101,1104492123841,-87.969905,42.959397
63240,110,1104492123841,-87.969905,42.959397
63241,9607,1104492407255,-87.969905,42.959397
63242,9616,1104492407255,-87.969905,42.959397
63243,9848,1102968780499,-87.969905,42.959397
63244,9849,1102968780499,-87.969905,42.959397
63245,102,1104492123841,-87.977679,42.952137
63246,103,1104492123841,-87.977679,42.952137
63247,9608,1104492407255,-87.977679,42.952137
63248,9609,1104492407255,-87.977679,42.952137
63249,14790,1102213778936,-87.977679,42.952137
63250,14791,1102213778936,-87.977679,42.952137
63251,104,1104492123841,-87.967559,42.963558
63252,105,1104492123841,-87.967559,42.963558
63253,9610,1104492407255,-87.967559,42.963558
63254,9611,1104492407255,-87.967559,42.963558
63255,24483,110459337028,-87.967559,42.963558
63256,24484,110459337028,-87.967559,42.963558
63257,105,1104492123841,-87.968136,42.963037
63258,109,1104492123841,-87.968136,42.963037
63259,1622,1102282214136,-87.968136,42.963037
63260,1623,1102282214136,-87.968136,42.963037
63261,9611,1104492407255,-87.968136,42.963037
63262,9615,1104492407255,-87.968136,42.963037
63263,108,1104492123841,-87.96847,42.962645
63264,109,1104492123841,-87.96847,42.962645
63265,2756,1105078431175,-87.96847,42.962645
63266,2757,1105078431175,-87.96847,42.962645
63267,9614,1104492407255,-87.96847,42.962645
63268,9615,1104492407255,-87.96847,42.962645
63269,119,1103663293043,-87.965303,42.917791
63270,7085,1103690289329,-87.965303,42.917791
63271,7086,1103690289329,-87.965303,42.917791
63272,12957,1103663293037,-87.965303,42.917791
63273,12958,1103663293037,-87.965303,42.917791
63274,29076,1103663293048,-87.965303,42.917791
63275,132,1104487258658,-88.046225,42.916741
63276,6029,1104487269510,-88.046225,42.916741
63277,6096,1105319714368,-88.046225,42.916741
63278,25008,1102213799183,-88.046225,42.916741
63279,28292,1102213935459,-88.046225,42.916741
63280,28293,1102213930713,-88.046225,42.916741
63281,176,110459349237,-87.91704,43.096713
63282,177,110459349237,-87.91704,43.096713
63283,31722,1102213917371,-87.91704,43.096713
63284,31733,1102213917371,-87.91704,43.096713
63285,36876,1102968786312,-87.91704,43.096713
63286,36890,1102968786312,-87.91704,43.096713
63287,245,1104492729479,-88.045971,42.937552
63288,4119,1104492729478,-88.045971,42.937552
63289,7334,1104492729480,-88.045971,42.937552
63290,9915,1104492838104,-88.045971,42.937552
63291,19338,1104492831566,-88.045971,42.937552
63292,19343,1104492831566,-88.045971,42.937552
63293,246,1104492729479,-88.049041,42.937255
63294,252,1104492729479,-88.049041,42.937255
63295,11371,1104492729352,-88.049041,42.937255
63296,11376,1104492729352,-88.049041,42.937255
63297,27488,110459339288,-88.049041,42.937255
63298,27489,110459339288,-88.049041,42.937255
63299,248,1104492729479,-88.047073,42.937057
63300,256,1104492729479,-88.047073,42.937057
63301,4138,1104492830680,-88.047073,42.937057
63302,4139,1104492830680,-88.047073,42.937057
63303,11370,1104492729352,-88.047073,42.937057
63304,11380,1104492729352,-88.047073,42.937057
63305,249,1104492729479,-88.067868,42.934182
63306,253,1104492729479,-88.067868,42.934182
63307,11373,1104492729352,-88.067868,42.934182
63308,11377,1104492729352,-88.067868,42.934182
63309,27360,110459339533,-88.067868,42.934182
63310,27361,110459339533,-88.067868,42.934182
63311,250,1104492729479,-88.058343,42.937287
63312,254,1104492729479,-88.058343,42.937287
63313,11374,1104492729352,-88.058343,42.937287
63314,11378,1104492729352,-88.058343,42.937287
63315,26567,1102968786355,-88.058343,42.937287
63316,26568,1102968786355,-88.058343,42.937287
63317,254,1104492729479,-88.060653,42.936873
63318,255,1104492729479,-88.060653,42.936873
63319,11378,1104492729352,-88.060653,42.936873
63320,11379,1104492729352,-88.060653,42.936873
63321,25070,110459339465,-88.060653,42.936873
63322,25071,110459339465,-88.060653,42.936873
63323,268,1104493364365,-88.062659,43.030379
63324,272,1104493364365,-88.062659,43.030379
63325,7361,1104493852404,-88.062659,43.030379
63326,7362,1104493852404,-88.062659,43.030379
63327,26959,110459341229,-88.062659,43.030379
63328,26960,110459341229,-88.062659,43.030379
63329,270,1104493364365,-88.035968,43.02634
63330,276,1104493364365,-88.035968,43.02634
63331,1643,1105089465206,-88.035968,43.02634
63332,1644,1105089465206,-88.035968,43.02634
63333,7363,1104493852404,-88.035968,43.02634
63334,7365,1104493852404,-88.035968,43.02634
63335,280,1104493364365,-87.986578,43.030398
63336,288,1104493364365,-87.986578,43.030398
63337,7369,1104493852404,-87.986578,43.030398
63338,7401,1104493852404,-87.986578,43.030398
63339,25385,110459341568,-87.986578,43.030398
63340,25386,110459341568,-87.986578,43.030398
63341,281,1104493364365,-88.007256,43.028048
63342,289,1104493364365,-88.007256,43.028048
63343,7370,1104493852404,-88.007256,43.028048
63344,7380,1104493852404,-88.007256,43.028048
63345,28589,1102213933830,-88.007256,43.028048
63346,28590,1102213933830,-88.007256,43.028048
63347,282,1104493364365,-87.997387,43.030102
63348,285,1104493364365,-87.997387,43.030102
63349,7374,1104493852404,-87.997387,43.030102
63350,7376,1104493852404,-87.997387,43.030102
63351,24683,110459337682,-87.997387,43.030102
63352,24684,110459337682,-87.997387,43.030102
63353,282,1104493364365,-87.999765,43.029928
63354,291,1104493364365,-87.999765,43.029928
63355,7371,1104493852404,-87.999765,43.029928
63356,7374,1104493852404,-87.999765,43.029928
63357,27715,1102213793779,-87.999765,43.029928
63358,27716,1102213793779,-87.999765,43.029928
63359,283,1104493364365,-88.027341,43.027831
63360,286,1104493364365,-88.027341,43.027831
63361,7372,1104493852404,-88.027341,43.027831
63362,7379,1104493852404,-88.027341,43.027831
63363,26763,1102328481435,-88.027341,43.027831
63364,26764,1102328481435,-88.027341,43.027831
63365,284,1104493364365,-87.992429,43.030369
63366,287,1104493364365,-87.992429,43.030369
63367,7373,1104493852404,-87.992429,43.030369
63368,7377,1104493852404,-87.992429,43.030369
63369,24694,110459337580,-87.992429,43.030369
63370,24695,110459337580,-87.992429,43.030369
63371,293,1104493364365,-87.97866,43.030775
63372,298,1104493364365,-87.97866,43.030775
63373,4157,110459344009,-87.97866,43.030775
63374,7382,1104493852404,-87.97866,43.030775
63375,7394,1104493852404,-87.97866,43.030775
63376,32858,110459348659,-87.97866,43.030775
63377,295,1104493364365,-87.968416,43.033058
63378,296,1104493364365,-87.968416,43.033058
63379,7384,1104493852404,-87.968416,43.033058
63380,7402,1104493852404,-87.968416,43.033058
63381,25560,1105320011333,-87.968416,43.033058
63382,31034,110459337037,-87.968416,43.033058
63383,297,1104493364365,-87.970165,43.032849
63384,311,1104493364365,-87.970165,43.032849
63385,3368,1105089087299,-87.970165,43.032849
63386,3369,1105089087299,-87.970165,43.032849
63387,7385,1104493852404,-87.970165,43.032849
63388,7400,1104493852404,-87.970165,43.032849
63389,298,1104493364365,-87.980506,43.030515
63390,304,1104493364365,-87.980506,43.030515
63391,3359,1104762009050,-87.980506,43.030515
63392,3361,1104762009050,-87.980506,43.030515
63393,7382,1104493852404,-87.980506,43.030515
63394,7387,1104493852404,-87.980506,43.030515
63395,299,1104493364365,-87.97388,43.032296
63396,305,1104493364365,-87.97388,43.032296
63397,5086,110459344006,-87.97388,43.032296
63398,5087,110459344006,-87.97388,43.032296
63399,7388,1104493852404,-87.97388,43.032296
63400,7396,1104493852404,-87.97388,43.032296
63401,306,1104493364365,-87.971677,43.032664
63402,310,1104493364365,-87.971677,43.032664
63403,5273,1104493364465,-87.971677,43.032664
63404,5274,1104493364465,-87.971677,43.032664
63405,7386,1104493852404,-87.971677,43.032664
63406,7399,1104493852404,-87.971677,43.032664
63407,313,1104493364365,-87.965952,43.03295
63408,314,1104493364365,-87.965952,43.03295
63409,462,1105089087302,-87.965952,43.03295
63410,5685,1104493800171,-87.965952,43.03295
63411,7398,1104493852404,-87.965952,43.03295
63412,7403,1104493852404,-87.965952,43.03295
63413,315,1104493364365,-87.924057,43.035453
63414,4723,1104490152267,-87.924057,43.035453
63415,6734,1105089474996,-87.924057,43.035453
63416,7179,1105078451234,-87.924057,43.035453
63417,7419,1104493852404,-87.924057,43.035453
63418,7845,1104493748255,-87.924057,43.035453
63419,320,1104493364365,-87.924936,43.035483
63420,321,1104493364365,-87.924936,43.035483
63421,7424,1104493852404,-87.924936,43.035483
63422,7426,1104493852404,-87.924936,43.035483
63423,8052,1105089448438,-87.924936,43.035483
63424,8054,1105089448438,-87.924936,43.035483
63425,326,1104493852038,-87.902835,43.036101
63426,397,1104493852038,-87.902835,43.036101
63427,2922,1105082279117,-87.902835,43.036101
63428,2929,1105082279117,-87.902835,43.036101
63429,5786,1102328089461,-87.902835,43.036101
63430,5788,1102328089461,-87.902835,43.036101
63431,326,1104493852038,-87.902404,43.035974
63432,2906,1105082279117,-87.902404,43.035974
63433,2922,1105082279117,-87.902404,43.035974
63434,5732,1105082270998,-87.902404,43.035974
63435,33347,110459347515,-87.902404,43.035974
63436,33351,110459347515,-87.902404,43.035974
63437,327,1104493852038,-88.03319,43.028489
63438,332,1104493852038,-88.03319,43.028489
63439,2259,1104493852606,-88.03319,43.028489
63440,2264,1104493852606,-88.03319,43.028489
63441,6520,1104745454491,-88.03319,43.028489
63442,6521,1104745454491,-88.03319,43.028489
63443,330,1104493852038,-88.062713,43.03054
63444,333,1104493852038,-88.062713,43.03054
63445,2262,1104493852606,-88.062713,43.03054
63446,2265,1104493852606,-88.062713,43.03054
63447,26958,110459341229,-88.062713,43.03054
63448,26960,110459341229,-88.062713,43.03054
63449,340,1104493852038,-87.986577,43.030502
63450,369,1104493852038,-87.986577,43.030502
63451,2272,1104493852606,-87.986577,43.030502
63452,2301,1104493852606,-87.986577,43.030502
