OBJECTID,LINEARID,FULLNAME,RTTYP,MTFCC,LatStart,LongStart,LatEnd,LongEnd,SegLength,Shape_Length
249,1104492729479,State Hwy 24,S,S1200,42.937552,-88.045971,42.933227,-88.069585,2259.582819,0.002772962
250,1104492729479,State Hwy 24,S,S1200,42.937552,-88.045971,42.933227,-88.069585,2259.582819,0.005000225
251,1104492729479,State Hwy 24,S,S1200,42.937552,-88.045971,42.933227,-88.069585,2259.582819,0.002825242
252,1104492729479,State Hwy 24,S,S1200,42.937552,-88.045971,42.933227,-88.069585,2259.582819,0.001479135
253,1104492729479,State Hwy 24,S,S1200,42.937552,-88.045971,42.933227,-88.069585,2259.582819,0.001790982
254,1104492729479,State Hwy 24,S,S1200,42.937552,-88.045971,42.933227,-88.069585,2259.582819,0.00234958
255,1104492729479,State Hwy 24,S,S1200,42.937552,-88.045971,42.933227,-88.069585,2259.582819,0.004952555
256,1104492729479,State Hwy 24,S,S1200,42.937552,-88.045971,42.933227,-88.069585,2259.582819,0.001124209
257,1104492729479,State Hwy 24,S,S1200,42.937552,-88.045971,42.933227,-88.069585,2259.582819,0.000175788
258,110459348450,Whitnall Park Dr,M,S1400,42.934915,-88.046687,42.934915,-88.048634,173.8051314,0.001684999
259,110459348450,Whitnall Park Dr,M,S1400,42.934915,-88.046687,42.934915,-88.048634,173.8051314,0.000262
260,1102209737453, , ,S1400,42.942435,-88.048303,42.942432,-88.048019,25.35169672,0.000284016
261,110459348461,Whitnall Park Dr,M,S1400,42.936208,-88.028502,42.936001,-88.030276,160.3433101,0.001786037
262,110459348447,Whitnall Park Dr,M,S1400,42.932379,-88.034819,42.933239,-88.037773,291.3749097,0.003128913
263,110459348827, , ,S1740,42.946102,-88.03279,42.946102,-88.03279,299.3399094,0.00308083
264,110459347912,Wildflower Ct,M,S1400,42.943157,-88.028387,42.943081,-88.026629,161.5730137,0.001795483
265,1103501003697,Plum Tree Cir,M,S1400,42.929836,-88.039391,42.928863,-88.040745,226.3451928,0.00221418
266,1102209749076, , ,S1400,42.930032,-88.044502,42.930195,-88.043922,76.75632831,0.000774474
267,1103709964264,Brandons Ct,M,S1400,42.951817,-88.063541,42.950841,-88.063527,118.5820069,0.0009761
268,1104493364365,I- 94,I,S1100,43.02958,-88.06699,43.035453,-87.924057,13157.5806,0.004404116
269,1104493364365,I- 94,I,S1100,43.02958,-88.06699,43.035453,-87.924057,13157.5806,0.001816907
270,1104493364365,I- 94,I,S1100,43.02958,-88.06699,43.035453,-87.924057,13157.5806,0.000279646
271,1104493364365,I- 94,I,S1100,43.02958,-88.06699,43.035453,-87.924057,13157.5806,0.007240054
272,1104493364365,I- 94,I,S1100,43.02958,-88.06699,43.035453,-87.924057,13157.5806,0.011153202
273,1104493364365,I- 94,I,S1100,43.02958,-88.06699,43.035453,-87.924057,13157.5806,0.003213451
274,1104493364365,I- 94,I,S1100,43.02958,-88.06699,43.035453,-87.924057,13157.5806,0.002025467
275,1104493364365,I- 94,I,S1100,43.02958,-88.06699,43.035453,-87.924057,13157.5806,0.004104248
276,1104493364365,I- 94,I,S1100,43.02958,-88.06699,43.035453,-87.924057,13157.5806,0.000197429
277,1104493364365,I- 94,I,S1100,43.02958,-88.06699,43.035453,-87.924057,13157.5806,0.001496322
278,1104493364365,I- 94,I,S1100,43.02958,-88.06699,43.035453,-87.924057,13157.5806,0.002593665
279,1104493364365,I- 94,I,S1100,43.02958,-88.06699,43.035453,-87.924057,13157.5806,0.003778462
280,1104493364365,I- 94,I,S1100,43.02958,-88.06699,43.035453,-87.924057,13157.5806,0.001881039
281,1104493364365,I- 94,I,S1100,43.02958,-88.06699,43.035453,-87.924057,13157.5806,0.003842495
282,1104493364365,I- 94,I,S1100,43.02958,-88.06699,43.035453,-87.924057,13157.5806,0.00238625
283,1104493364365,I- 94,I,S1100,43.02958,-88.06699,43.035453,-87.924057,13157.5806,0.005601325
284,1104493364365,I- 94,I,S1100,43.02958,-88.06699,43.035453,-87.924057,13157.5806,0.002437066
285,1104493364365,I- 94,I,S1100,43.02958,-88.06699,43.035453,-87.924057,13157.5806,0.002474677
286,1104493364365,I- 94,I,S1100,43.02958,-88.06699,43.035453,-87.924057,13157.5806,0.00219088
287,1104493364365,I- 94,I,S1100,43.02958,-88.06699,43.035453,-87.924057,13157.5806,0.002491157
288,1104493364365,I- 94,I,S1100,43.02958,-88.06699,43.035453,-87.924057,13157.5806,0.003414056
289,1104493364365,I- 94,I,S1100,43.02958,-88.06699,43.035453,-87.924057,13157.5806,0.0063377
290,1104493364365,I- 94,I,S1100,43.02958,-88.06699,43.035453,-87.924057,13157.5806,0.00450449
291,1104493364365,I- 94,I,S1100,43.02958,-88.06699,43.035453,-87.924057,13157.5806,0.003881823
292,1104493364365,I- 94,I,S1100,43.02958,-88.06699,43.035453,-87.924057,13157.5806,0.001566691
293,1104493364365,I- 94,I,S1100,43.02958,-88.06699,43.035453,-87.924057,13157.5806,0.002305196
294,1104493364365,I- 94,I,S1100,43.02958,-88.06699,43.035453,-87.924057,13157.5806,0.00150057
295,1104493364365,I- 94,I,S1100,43.02958,-88.06699,43.035453,-87.924057,13157.5806,0.00150612
296,1104493364365,I- 94,I,S1100,43.02958,-88.06699,43.035453,-87.924057,13157.5806,0.001480382
297,1104493364365,I- 94,I,S1100,43.02958,-88.06699,43.035453,-87.924057,13157.5806,0.000490069
298,1104493364365,I- 94,I,S1100,43.02958,-88.06699,43.035453,-87.924057,13157.5806,0.001864918
299,1104493364365,I- 94,I,S1100,43.02958,-88.06699,43.035453,-87.924057,13157.5806,0.000114004
300,1104493364365,I- 94,I,S1100,43.02958,-88.06699,43.035453,-87.924057,13157.5806,0.003242141
301,1104493364365,I- 94,I,S1100,43.02958,-88.06699,43.035453,-87.924057,13157.5806,0.001456637
302,1104493364365,I- 94,I,S1100,43.02958,-88.06699,43.035453,-87.924057,13157.5806,0.006631205
303,1104493364365,I- 94,I,S1100,43.02958,-88.06699,43.035453,-87.924057,13157.5806,0.009247939
304,1104493364365,I- 94,I,S1100,43.02958,-88.06699,43.035453,-87.924057,13157.5806,0.001078411
305,1104493364365,I- 94,I,S1100,43.02958,-88.06699,43.035453,-87.924057,13157.5806,0.002718975
306,1104493364365,I- 94,I,S1100,43.02958,-88.06699,43.035453,-87.924057,13157.5806,0.001154291
307,1104493364365,I- 94,I,S1100,43.02958,-88.06699,43.035453,-87.924057,13157.5806,0.000965905
308,1104493364365,I- 94,I,S1100,43.02958,-88.06699,43.035453,-87.924057,13157.5806,0.000437056
309,1104493364365,I- 94,I,S1100,43.02958,-88.06699,43.035453,-87.924057,13157.5806,0.003192869
310,1104493364365,I- 94,I,S1100,43.02958,-88.06699,43.035453,-87.924057,13157.5806,0.00103401
311,1104493364365,I- 94,I,S1100,43.02958,-88.06699,43.035453,-87.924057,13157.5806,0.000281314
312,1104493364365,I- 94,I,S1100,43.02958,-88.06699,43.035453,-87.924057,13157.5806,0.003118439
313,1104493364365,I- 94,I,S1100,43.02958,-88.06699,43.035453,-87.924057,13157.5806,0.00096897
314,1104493364365,I- 94,I,S1100,43.02958,-88.06699,43.035453,-87.924057,13157.5806,0.005115887
315,1104493364365,I- 94,I,S1100,43.02958,-88.06699,43.035453,-87.924057,13157.5806,3.20141E-05
316,1104493364365,I- 94,I,S1100,43.02958,-88.06699,43.035453,-87.924057,13157.5806,0.001305777
317,1104493364365,I- 94,I,S1100,43.02958,-88.06699,43.035453,-87.924057,13157.5806,0.001872991
318,1104493364365,I- 94,I,S1100,43.02958,-88.06699,43.035453,-87.924057,13157.5806,0.001879091
319,1104493364365,I- 94,I,S1100,43.02958,-88.06699,43.035453,-87.924057,13157.5806,0.002864241
320,1104493364365,I- 94,I,S1100,43.02958,-88.06699,43.035453,-87.924057,13157.5806,7.00285E-05
321,1104493364365,I- 94,I,S1100,43.02958,-88.06699,43.035453,-87.924057,13157.5806,0.000215116
322,1104493364365,I- 94,I,S1100,43.02958,-88.06699,43.035453,-87.924057,13157.5806,0.000309567
323,1104493364365,I- 94,I,S1100,43.02958,-88.06699,43.035453,-87.924057,13157.5806,0.000323152
324,1104493364365,I- 94,I,S1100,43.02958,-88.06699,43.035453,-87.924057,13157.5806,0.001421141
325,110459340842,Access Rd,M,S1400,43.039256,-87.972547,43.038767,-87.972614,59.70964438,0.000493571
326,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.000449322
327,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.000242192
328,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.001956388
329,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.001073971
330,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.004347269
331,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.001026613
332,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.0021835
333,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.010796548
334,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.002861585
335,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.004022508
336,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.002406772
337,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.005150943
338,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.00199374
339,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.005670691
340,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.000577061
341,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.004952434
342,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.003958475
343,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.002614689
344,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.002248331
345,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.002385187
346,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.002376362
347,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.002898489
348,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.003770926
349,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.002718851
350,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.005165497
351,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.004447131
352,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.00355394
353,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.000320141
354,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.001160528
355,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.001420558
356,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.001789799
357,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.001861036
358,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.001713507
359,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.004092339
360,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.001520751
361,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.000360455
362,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.001457797
363,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.000943446
364,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.003118788
365,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.00066155
366,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.001394868
367,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.000442731
368,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.002737243
369,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.004655429
370,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.000352091
371,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.003240006
372,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.000973829
373,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.005029953
374,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.000283087
375,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.000900681
376,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,6.70029E-05
377,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.001089171
378,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.00234379
379,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.000322805
380,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.000385157
381,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.001571572
382,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.001448072
383,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.000247033
384,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.001472006
385,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.002533688
386,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.001382145
387,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.001430147
388,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.000223266
389,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.004179436
390,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.004489179
391,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.003082595
392,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.000782685
393,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.00539788
394,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.000433844
395,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.001152523
396,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.000253551
397,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.000188066
398,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.000807926
399,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.000148273
400,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.002074406
401,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.00020854
402,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.000354117
403,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.000445708
404,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.000681385
405,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.001534006
406,1104493852038,East-West Fwy,M,S1100,43.035974,-87.902404,43.029751,-88.066988,15114.75138,0.000321076
407,1105320011416, , ,S1630,43.026332,-87.971437,43.025636,-87.968295,540.3724521,0.002970644
408,1105320011416, , ,S1630,43.026332,-87.971437,43.025636,-87.968295,540.3724521,0.002089099
409,110459340787, , ,S1630,43.047036,-87.974339,43.04649,-87.974018,76.69231631,0.00068722
410,1102213778998, , ,S1630,43.046544,-87.974563,43.04649,-87.974018,49.25030435,0.000549177
411,1105089008336,US Hwy 41,U,S1200,43.035599,-87.970214,43.036268,-87.970493,85.32884139,0.000729484
412,1104494081542, , ,S1630,42.979639,-88.039782,42.978864,-88.039574,95.96692278,0.000802428
413,1102213933982, , ,S1630,42.962464,-88.003596,42.96227,-88.008257,417.0548273,0.004668025
414,1102640748188, , ,S1750,42.98446,-88.040827,42.982402,-88.04079,250.0521061,0.002058332
415,1104494081558,I- 894,I,S1100,43.028513,-88.032949,42.962945,-88.034354,8213.884509,0.000110113
416,1104494081558,I- 894,I,S1100,43.028513,-88.032949,42.962945,-88.034354,8213.884509,0.007621178
417,1104494081558,I- 894,I,S1100,43.028513,-88.032949,42.962945,-88.034354,8213.884509,0.007256366
418,1104494081558,I- 894,I,S1100,43.028513,-88.032949,42.962945,-88.034354,8213.884509,0.004222613
419,1104494081558,I- 894,I,S1100,43.028513,-88.032949,42.962945,-88.034354,8213.884509,0.000585535
420,1104494081558,I- 894,I,S1100,43.028513,-88.032949,42.962945,-88.034354,8213.884509,0.003030508
421,1104494081558,I- 894,I,S1100,43.028513,-88.032949,42.962945,-88.034354,8213.884509,0.004758654
422,1104494081558,I- 894,I,S1100,43.028513,-88.032949,42.962945,-88.034354,8213.884509,0.002349578
423,1104494081558,I- 894,I,S1100,43.028513,-88.032949,42.962945,-88.034354,8213.884509,0.000461212
424,1104494081558,I- 894,I,S1100,43.028513,-88.032949,42.962945,-88.034354,8213.884509,0.003341357
425,1104494081558,I- 894,I,S1100,43.028513,-88.032949,42.962945,-88.034354,8213.884509,0.00152598
426,1104494081558,I- 894,I,S1100,43.028513,-88.032949,42.962945,-88.034354,8213.884509,0.000613231
427,1104494081558,I- 894,I,S1100,43.028513,-88.032949,42.962945,-88.034354,8213.884509,0.006804222
428,1104494081558,I- 894,I,S1100,43.028513,-88.032949,42.962945,-88.034354,8213.884509,0.004288873
429,1104494081558,I- 894,I,S1100,43.028513,-88.032949,42.962945,-88.034354,8213.884509,0.00012313
430,1104494081558,I- 894,I,S1100,43.028513,-88.032949,42.962945,-88.034354,8213.884509,4.71701E-05
431,1104494081558,I- 894,I,S1100,43.028513,-88.032949,42.962945,-88.034354,8213.884509,0.007410795
432,1104494081558,I- 894,I,S1100,43.028513,-88.032949,42.962945,-88.034354,8213.884509,0.002608023
433,1104494081558,I- 894,I,S1100,43.028513,-88.032949,42.962945,-88.034354,8213.884509,0.000457001
434,1104494081558,I- 894,I,S1100,43.028513,-88.032949,42.962945,-88.034354,8213.884509,0.003277501
435,1104494081558,I- 894,I,S1100,43.028513,-88.032949,42.962945,-88.034354,8213.884509,0.001659147
436,1104494081558,I- 894,I,S1100,43.028513,-88.032949,42.962945,-88.034354,8213.884509,0.004108018
437,1104494081558,I- 894,I,S1100,43.028513,-88.032949,42.962945,-88.034354,8213.884509,0.002384796
438,1104494088368,US Hwy 45,U,S1200,42.965869,-88.037981,42.961414,-88.038946,578.5145421,0.002590064
439,1104494088368,US Hwy 45,U,S1200,42.965869,-88.037981,42.961414,-88.038946,578.5145421,0.002401626
440,1102968786561,Orchard Ci,M,S1740,42.953512,-88.026159,42.953512,-88.026159,207.7278276,0.000577383
